id,url,title,body_text,source_domain,pub_date,label,label_confidence,label_source
f0324331-80f7-17bd-fb7d-44865bbb777b,,,"ՊԱՏԿԵՐԱՑՐՈՒ, որ անվստահելի չլինես, քան USH19-ի դեմ:",liar-dataset,,0,0.75,translated-liar
1299d923-1fd0-e768-7cf8-86208ae58878,,,"Օբամայի հայտնագործումը փրկում է ""Մեր ազգը ավելի քան 2 դոլարից ավել"":",liar-dataset,,0,0.75,translated-liar
5bf52ae2-adc2-3f53-8a1c-1d291fed8364,,,"ԱՄՆ-ում ԱՄՆ-ի կատակոմբը "" ոչ ոքի վնաս չի հասցնում"" ԱՄՆ-ում:",liar-dataset,,0,0.75,translated-liar
77451fb6-cab2-7f34-162c-a9418c383c50,,,17 տարեկան Քլեյնը օրինականորեն իրավացիորեն կարող էր ունենալ այդ հրաշագործությունը ՝ առանց ծնողների վերահսկողության ։,liar-dataset,,0,0.75,translated-liar
4585a00b-3309-8fd9-8350-746ed3cb3dfd,,,Կրետեում 5000 դոլար է ծախսվում 6000 դոլարով համայնք ուղարկելու համար միայն մեկ լեհական սեռի ներկայացուցիչ ուղարկելու համար:,liar-dataset,,0,0.75,translated-liar
ea73a478-1b91-0b9c-25ee-956a63f3b8dd,,,Ֆլորիդայում համալսարանական կրթություն ստանալու համար:,liar-dataset,,1,0.75,translated-liar
c78b039a-f88d-8b57-57be-4c993c2eab63,,,Սենյակ. Մակդուֆը անվերջ կձեւավորեր Իրաքը իրենց ցանկությունների դեմ:,liar-dataset,,0,0.75,translated-liar
59c680be-d0e7-08be-8ba5-11cc8def3a5a,,,"Դուք կարող եք 55 տարեկան լինել Իսլանդիայում, քաղաքացիական եւ ոչ թե Միջերկրականի համար:",liar-dataset,,0,0.75,translated-liar
f5d1e845-f222-1935-e0cd-d913b3af5422,,,"Վերջին հինգ տարիների ընթացքում 28,000 մարդ սպանվել է ԱՄՆ-ի սահմանին:",liar-dataset,,0,0.75,translated-liar
57db7feb-7750-e03f-2807-a95646ebe98e,,,Սոցիալական անվտանգությունը երբեք չի նպաստել դրան ։,liar-dataset,,1,0.75,translated-liar
41485082-560b-a273-f94d-a2d272a603ea,,,"Հիլտոն Քլինտոնն ասում է. ""Բայց մենք բառացիորեն ներկա ենք եղել, երբ մենք վարկաբեկել ենք Ռուսաստանի ռեժիմը մի քանի ամիս անց այն բանից հետո, երբ Ռուսաստանը ներխուժել էր Վրաստան:",liar-dataset,,1,0.75,translated-liar
f47d8951-6414-3b23-b551-086dfd84395e,,,"Երբ Նյու Յորք Google-ը ցանկանում էր ""Ավտոպայի վարորդների վարորդների դիագրամները վարորդական իրավունքներ վերցնել նրանց համար, ովքեր վնասված են։ (Ծիծաղ)",liar-dataset,,1,0.75,translated-liar
77e17d35-5d87-a895-8c54-8369d3d5eda2,,,"Բուշի հարկը բարձր աշխատողների համար ""Արքունի ամենամեծ արդյունաբերությունը եղել է բյուջեն բյուջեի համար:",liar-dataset,,0,0.75,translated-liar
6ce5faaf-b685-4458-ec94-7a145638e71f,,,"Պր. Մուրժենը հայտարարել է. ""Սոցիալական ապահովություն եւ Միջերկրական ծով:",liar-dataset,,0,0.75,translated-liar
8734cbd6-a7b6-56f5-b29b-7082fe96825d,,,Ավելի քան 200 տարի առաջ Միացյալ Նահանգները պատերազմ հայտարարել էր մահմեդականության դեմ ։,liar-dataset,,0,0.75,translated-liar
36a3b793-123e-a50d-dee6-05be946f7711,,,"Ընդամենը մի քանի տասնամյակ անց Սոցիալական անվտանգությունը, Միջերկրականը եւ Միջերկրական ծովային այլ ծրագրեր են ծախսում, եւ գումարի հանդեպ հետաքրքրվածությունը կզրկի մեր ամբողջ բյուջեն:",liar-dataset,,1,0.75,translated-liar
37c7b227-7b2e-452a-2daa-01e95fd075db,,,Այժմ մենք ունենք Նյու Յորքի բնակչության մեկ երրորդը Միջերկրականի բնակչության մոտ մեկ երրորդը:,liar-dataset,,1,0.75,translated-liar
6feca2d9-1a60-0c37-0fa7-255e9605ad17,,,"Ադոլֆ Հիտլերը բոլոր զենքերը բռնեց ՝ վերցնելով բոլոր զենքերը, յուրաքանչյուրի դեկտեմբերի 30 – ը, իսկ 1934 թ. հունիսի 30 – ին ՝ գիշերը, ուղարկեց իր գաղտնի ոստիկանությունը եւ սպանեց բոլոր քաղաքական հակառակորդներին ։",liar-dataset,,0,0.75,translated-liar
f188a8cb-b3a0-6458-16d8-3cdfa0799e17,,,"Դեյվիդ Դեյվիդ Դեյվիդ Դեյվիդը ասում է. ""Երեխաները երբեք մեկ անգամ չեն կտրել պետության բյուջեից:",liar-dataset,,0,0.75,translated-liar
f1c66323-a904-fc4b-a90c-5bcd4193436d,,,Այս տարի Բյուջեի պետությունն ու իմ ներդրումը Ֆինլանդիայի համար 2016 թվականի համար առաջարկվող առաջարկի հետ միասին կազմում են ավելի քան 11 միլիարդ դոլար ավել գումարի փոխհատուցում:,liar-dataset,,1,0.75,translated-liar
f280551e-d92e-17cf-a1c1-f521abe8b2e8,,,"Կազմակերպված է մեծացնել Նորվեգիայի կորպորացիայի խորհուրդը, որը կներկայացներ այն՝ համեմատած այլ համայնքների հետ:",liar-dataset,,1,0.75,translated-liar
722c948d-e0b5-7178-602a-7208000a58f8,,,"Ամերիկացիների մեծամասնությունը ավելի քիչ շահույթ է ստանում, քան դիկտատուրայի հերոսությունը սահմանադրության համար:",liar-dataset,,1,0.75,translated-liar
a28b3898-9410-eb55-f658-16fcb952547f,,,"""Այո, 2010թ. նոյեմբերին քվեները մեծապես թիկունք կանգնեցին գրադարան ստեղծելու գաղափարին:",liar-dataset,,1,0.75,translated-liar
5739246b-ac62-f99a-5026-383875b599ca,,,"Վիքիփեդոյի պատկերը ցույց է տալիս, որ Արիզոնայում գտնվող Կալվինի շղթայի շղթան է:",liar-dataset,,0,0.75,translated-liar
2133629b-9520-51b1-3c30-0f213a31a791,,,"ԱՄՆ-ի եւ Տեղեկատվական գրասենյակի ""արժան զրոյական գանգատներ"" Վաշինգտոնի անվան մասին:",liar-dataset,,0,0.75,translated-liar
ff681a2f46d59b37d5fa502d34710c25e28014e2,https://civilnet.am/hy/news/1008887,Իրանը հարվածել է Կատարի գազային հանգույցներին. կան զգալի ավերածություններ,"19 մարտի, 10:34
Իրանը հարվածել է Կատարի գազային հանգույցներին. կան զգալի ավերածություններ
Civilnet
Իրանը հրթիռային հարվածներ է հասցրել Կատարի «Ռաս Լաֆան» արդյունաբերական քաղաքին, որը երկրի գլխավոր գազային հանգույցն է։ Կատարի արտաքին գործերի նախարարությունը հայտարարել, որ գազային համալիրը լուրջ վնասներ է կրել բռնկված հրդեհների պատճառով։ «QatarEnergy» ընկերությունը հաստատել է, որ թիրախավորվել են նաև այլ գազային օբյեկտներ, սակայն աշխատակիցների շրջանում զոհեր կամ վիրավորներ չկան։ Այս մասին հայտնում է Al Jazeera-ն։
Այս հարձակումը տեղի է ունեցել այն բանից հետո, երբ Իրանը սպառնացել էր հարվածել Պարսից ծոցի նավթագազային ենթակառուցվածքներին՝ ի պատասխան Իսրայելի կողմից իրանական «Հարավային Փարս» հանքավայրի ռմբակոծման։ Իրանի թիրախների ցանկում են հայտնվել նաև Սաուդյան Արաբիայի և Միացյալ Արաբական Էմիրությունների էներգետիկ համալիրները։ Որպես պատասխան՝ Կատարի իշխանությունները երկրից վտարել են Իրանի դեսպանատան ռազմական կցորդներին և նրանց անձնակազմին։
Մարտի 2-ից Կատարը պաշտոնապես դադարեցրել էր հեղուկացված բնական գազի (ՀԲԳ/LNG) արտադրությունը։ Պատճառը «Ռաս Լաֆան» համալիրի և «Մեսայեդ» արդյունաբերական քաղաքի էլեկտրակայանի ջրի բաքի վրա կատարված հարձակումներն են։ «Ռաս Լաֆանը» աշխարհի խոշորագույն գազային հանգույցն է, որն ապահովում է համաշխարհային մատակարարումների մոտ 20%-ը և առանցքային դեր ունի Ասիայի ու Եվրոպայի էներգետիկ շուկաների հավասարակշռման հարցում։
Իսրայելի կողմից թիրախավորված Հարավային Փարս հանքավայրն ու Ասալույե արդյունաբերական գոտին Իրանի էներգետիկ անվտանգության և տնտեսության համար ունեն կենսական նշանակություն, քանի որ դրանք հանդիսանում են երկրի վառելիքային և արտարժութային հիմնական աղբյուրները
Հարավային Փարսը համարվում է աշխարհի խոշորագույն գազի հանքավայրը, որի իրանական հատվածն ապահովում է երկրի ներքին գազ սպառման ավելի քան յոթանասուն տոկոսը և հանդիսանում է էլեկտրաէներգիայի արտադրության գլխավոր հիմքը
Ասալույեի հսկայական համալիրը ծառայում է որպես Հարավային Փարսից ստացվող հումքի վերամշակման կենտրոն, որտեղ տեղակայված են տասնյակ գազավերամշակման գործարաններ ու պետրոքիմիական հզորություններ․ որոնք արտադրում են երկրի արտահանման զգալի մասը կազմող քիմիական նյութերն ու վառելիքը
Այս օբյեկտների ռազմավարական կարևորությունը պայմանավորված է նրանով, որ ցանկացած տեխնիկական խափանում կամ արտաքին հարված կարող է հանգեցնել Իրանի ներքին էներգետիկ համակարգի կոլապսի և զրկել պետական բյուջեն եկամուտների առանցքային մասից, ինչն էլ դարձնում է դրանք խոցելի թիրախներ տարածաշրջանային հակամարտությունների ժամանակ։
Փետրվարի 28-ին Իսրայելն ու ԱՄՆ-ն լայնածավալ ռազմական հարձակում են սկսել Իրանի դեմ։ Հարձակման առաջին օրը սպանվել է Իրանի հոգևոր առաջնորդ Այաթոլլա Ալի Խամենեին։ Ռազմական գործողություններն ընդգրկում են Պարսից Ծոցի Արաբական երկրները։ Իրանն՝ ի պատասխան, հարվածներ է հասցնում տարածաշրջանի երկրների տարածքում տեղակայված ԱՄՆ բազաներին և Իսրայելին։ Իսրայելը հարվածում է նաև Լիբանանին։
Թեմա
Աշխարհ
Անվտանգություն
Հեղինակ
Civilnet
Տեղադրություն
Իրան",civilnet.am,2026-03-19 10:34:19,1,0.95,scraper:civilnet
778fa049-ac30-e6d7-a95d-3f7652d6bdbb,,,Կառավար Բրաունը ցանկանում է Օվկիանոսի մագիստրոսի մագնիսական ռեզոնանսային պատկեր ստեղծել:,liar-dataset,,1,0.75,translated-liar
79d17af4-467e-540e-3600-97d760fb0e22,,,ԱՄՆ-ի ՄԻԱՎ/ՁԻԱՀ-ի բոլոր ասպարեզների մոտ 60 տոկոսը անօրինական է:,liar-dataset,,0,0.75,translated-liar
a696a521-8a33-011d-1682-8f8d3e884636,,,"""Ես ուղարկում եմ զորքեր Հարավաֆրիկյան Հանրապետություն եւ նրանք չեն թողնի, մինչեւ որ սպանությունը կանգնի եւ երկիրը լուծվի:",liar-dataset,,0,0.75,translated-liar
21490f15-6067-1dfd-0be7-44af4ad96b80,,,Ներկայումս տիրող պայմանները կարող են քառակուսի բարձրության վրա քառակուսի կիլոմետր տարածության վրա կրծքագեղձի քաղցկեղ առաջացնել:,liar-dataset,,1,0.75,translated-liar
45167eb0-920f-6fba-2089-9942be5a4d86,,,"Ալեքսանդրյանան ասում է. ""Տեսեքներ, որ բոլոր երիտասարդները ցանկանում են լինել հասարակասեր:",liar-dataset,,0,0.75,translated-liar
97d87500-5363-3c35-2e98-aaf96c2cf56e,,,Կազմակերպչական գործողությունների դիմելու համար նախագահին դիմելը ահավոր հանցագործություն է ։,liar-dataset,,1,0.75,translated-liar
941477bacd87d3dbfca84ea5ed7134cedaad01e6,https://civilnet.am/hy/news/1011249,Ադրբեջանցիները հիմնահատակ ավերել են Ստեփանակերտի Սուրբ Հակոբ եկեղեցին․ Արցախի թեմ,"12 ապրիլի, 21:27
Ադրբեջանցիները հիմնահատակ ավերել են Ստեփանակերտի Սուրբ Հակոբ եկեղեցին․ Արցախի թեմ
Ադրբեջանցիները հիմնահատակ ավերել են Ստեփանակերտի Սուրբ Հակոբ եկեղեցին։ Այս մասին
հայտնում
է Արցախի թեմը՝ կցելով լուսանկար։
Լուսանկարի երկրորդ մասում երևում է այն հատվածը, որտեղ ժամանակին գտնվում էր եկեղեցին։
«Համակարգված, նպատակային և պետական մակարդակով իրականացվող մշակութային այս ցեղասպանությունը շարունակվում է ողջ աշխարհի աչքերի առաջ, որի խոսուն վկաներն են նաև հիմնովին ավերված Շուշիի Սոյւրբ Հովհաննես Մկրտիչ, Տանձատափի, Մոխրենես գյուղի Սուրբ Սարգիս, Բերձորի Սուրբ  Համբարձման, Մեխակավանի Զորավոր Սուրբ Աստվածածին եկեղեցիներն ու բազմաթիվ այլ սրբավայրեր»,- նշվում է թեմի հայտարարության մեջ։
Արցախի թեմը կոչ է անում միջազգային համապաստասխան կառույցներին՝ միջամտելու դադարեցնել այս վանդալիզմը և կանխել համաքրիստոնեական արժեք հանդիսացող արցախյան հոգևոր-մշակութային ժառանգության ոչնչացումը:
...
Սուրբ Հակոբ եկեղեցու հիմնարկեքը տեղի էր ունեցել 2005 թվականի սեպտեմբերին և ավարտվել 2007 թվականի սկզբին: Արցախցիներն այն անվանում էին Հեքիմյանի եկեղեցի, քանի որ գտնվում էր Հեքիմյան փողոցում։
Տեղադրություն
Արցախ
Կազմակերպություն
Եկեղեցի
Թեմա
Մշակույթ",civilnet.am,2026-04-12 21:27:44,1,0.95,scraper:civilnet
9d6e1fba-5bf8-e6d0-ff19-92a1003a6623,,,Օբաման բոլոր ազգային խտրականության մեջ ոչ մի փորձ կամ պատմություն չունի:,liar-dataset,,0,0.75,translated-liar
2d6e5ad7-2e67-e5b4-3f04-3d820087179e,,,"Սանկտ Պետերբուրգն ասում է. ""Կարոլդ Քարն օգտագործել է իր քարոզարշավը կառավարողներին նվիրատվությունների արկղերը մեր գրասենյակի համար:",liar-dataset,,1,0.75,translated-liar
fe399694-582b-6f0d-2308-c6d7a5a8609f,,,Չինական գաղութը ոչ մի ապացույց չի գտնում ամերիկյան հողերի մասին:,liar-dataset,,0,0.75,translated-liar
cd9c3c50-cd67-7fad-5886-e25710d52e28,,,"ՀԱՄՈԶՄՈՒՆՔ. Վատիկանը հրավիրվել է Չեխիա, դոկտոր Ֆոքս Չեխիան, եւ Մոնտեգյուները եւ Կիպրոսները, որպեսզի կենտրոնանան մի խնդրի վրա, որի վրա կենտրոնացած է Ջորջ Քիթը եւ ""Հարյունը""-ը:",liar-dataset,,1,0.75,translated-liar
1bcec657-06e2-ee13-ccbd-c27681be9362,,,"Այն տեղում, որտեղ նրանք ' CODD-ի թեստ են հավաքում, կոչվում է ձեր Արյան Բարարչական Բարարիչ:",liar-dataset,,0,0.75,translated-liar
8a00e9e5-edcb-5b41-d536-6f3e5e2affa1,,,"Այսօր ավելի շատ մարդիկ մահանում են Վիսիսլայում, քան ավտոմեքենան ։",liar-dataset,,1,0.75,translated-liar
66d41df0-7cb1-45ee-9eaf-01f4f1dde284,,,"Դոնալդ Թեյլորը ասում է. ""Միշտ չէ, որ ներողություն է խնդրում"" մեկնաբանությունների համար ""Ավատար"" մեկնաբանությունների համար, որոնք գրված են ""Ավատար Հոլիվուդում:",liar-dataset,,0,0.75,translated-liar
ff5d1b43eab92aa232233e0d3fd7aade1db7591d,https://civilnet.am/hy/news/1007503,Երևանն ու Անկարան քննարկել են էներգետիկ համագործակցության հնարավորությունները,"11 մարտի, 12:35
Երևանն ու Անկարան քննարկել են էներգետիկ համագործակցության հնարավորությունները
Civilnet
Տարածքային կառավարման և ենթակառուցվածքների նախարար Դավիթ Խուդաթյանը մարտի 10-ին Փարիզում հանդիպել է Թուրքիայի էներգետիկայի և բնական պաշարների նախարար Ալփարսլան Բայրաքթարի հետ։ Այս մասին հայտնում են տարածքային կառավարման և ենթակառուցվածքների նախարարության մամուլի ծառայությունից։
Նախարարները քննարկել են Հայաստանի և Թուրքիայի միջև էներգետիկայի ոլորտում համագործակցության հնարավորությունները:
Ընդգծելով երկու երկրների միջև էներգետիկայի ոլորտում ուղիղ փոխգործակցության զարգացման պատրաստակամությունը՝ զրուցակիցները քննարկել են հետագա քայլերն ու տեխնիկական մանրամասները:
Թուրքիայի էներգետիկայի և բնական պաշարների նախարարն X-ի իր միկրոբլոգում հայտնել է, որ հանդիպել է նաև Հայաստանի վարչապետ Նիկոլ Փաշինյանին: Նրա խոսքով՝ հանդիպման ընթացքում քննարկվել են ենթակառուցվածքային և էներգետիկ հարցեր, որոնք կնպաստեն տարածաշրջանում երկարատև խաղաղությանն ու կայունությանը։
«Այս համատեքստում անդրադարձանք համագործակցության ոլորտներին, հիմնականում՝ էլեկտրաէներգիայի փոխկապակցվածությանը, ատոմային էներգետիկային և բնական գազին», - գրել է թուրք նախարարը։
***
Հունվարին վարչապետ Նիկոլ Փաշինյանը հայտարարել էր, որ ճիշտ կլինի, որ Հայաստանի էներգետիկ համակարգը միացված լինի նաև Թուրքիային ու Ադրբեջանին, ինչը թույլ կտա միջազգային տերություններին շահագրգռված լինել Հայաստանի հաղորդակցության ուղիների կայունությամբ։
Ըստ Փաշինյանի՝ էներգահամակարգերի միացումը թույլ կտա իրականացնել միասնական արտահանում կամ առնվազն ստանալ տրանզիտային եկամուտներ Հայաստանի տարածքով էլեկտրաէներգիայի տեղափոխման դիմաց։
Փաշինյանի համոզմամբ՝ անվտանգության մասին պատկերացումները պետք է թարմացվեն, քանի որ նախկին մոդելներն արդեն ցույց են տվել իրենց անարդյունավետությունը վերջին տարիներին, իսկ տնտեսական փոխկապվածությունը կարող է դառնալ անվտանգության ամենահուսալի երաշխիքը։
Վարչապետը տեղեկացրել էր, որ այս ուղղությամբ արդեն իսկ գնում է գործնական աշխատանք, և կոնկրետ պայմանավորվածությունների դեպքում այդ մասին կհայտարարվի։
Թեմա
Տնտեսություն
Տարածաշրջան
Հայաստան
Հեղինակ
Civilnet",civilnet.am,2026-03-11 12:35:51,1,0.95,scraper:civilnet
ac1673b1-05be-9a65-b719-91816f37f78f,,,"Հարյուր ութսունհինգ երկրներ ստորագրեցին Փարիզը կանաչ գազերի կառավարման համար: մեր կամավոր համաձայնությունը նույն նպատակին իրականացնելու համար 162 ՄԻԱՎ/ՁԻԱՀ-ը ունի 165 ազդանշան, որը ներկայացնում է միլիարդ մարդկանց:",liar-dataset,,1,0.75,translated-liar
6a8b9606-5f24-49c0-a5c2-81f548d39ce6,,,Կալիֆորնիայի բնակչությունը գտնվում է Արեւմտյան կիսագնդում գտնվող ամենամեծ կիսագնդում ։,liar-dataset,,1,0.75,translated-liar
73b99fc3-a991-2915-4df5-9a208d5153ce,,,"Մենք կորցրել ենք ավելի քան 1 միլիարդ դոլար' չվերցնելով միջերկրածովյան աճող գումարը, միայն ավելի քիչ մարդկանց ներգրավվելով:",liar-dataset,,1,0.75,translated-liar
c5080558-c3e5-c9e0-f86e-e3b69f5b74f7,,,"Ֆոտոսինձը ցույց է տալիս, որ լողավազանում կա նացիստական քարանձավ ։",liar-dataset,,0,0.75,translated-liar
1f9e37bb-c5db-f001-d972-3d8cff2cf930,,,"Քենեթն ասում է, որ նախագահ Բուշի քաղաքականության հետ աշխատող նախագահ Բուշի պետությունը բազմիցս ասել է միջազգային հանդիսատեսներին եւ այն երկիրը, որ նա ցանկանում էր հասնել Գվատեմալա:",liar-dataset,,1,0.75,translated-liar
7ff0dd29-1efe-fa73-f145-9edceaec6106,,,"Հաջորդ տասնամյակում ավելի շատ լատինամերիկացիներ կան Տեխաս նահանգում, քան Անգոլայում ։",liar-dataset,,1,0.75,translated-liar
a87b7957-d2e3-37ca-6ba3-aad47908acf6,,,ԱՄՆ – ի առողջապահության ազգային ինստիտուտների (ԱՄՆ) կողմից տրամադրվող ֆինանսական միջոցների մեծ մասը ֆինանսավորվում է առողջապահության ազգային ինստիտուտի կողմից ։,liar-dataset,,1,0.75,translated-liar
f6bfe9db-32d8-924a-69a5-936a79faae28,,,1994 թ. – ից սկսած ՝ աճը առաջին անգամ մեծանում է ։,liar-dataset,,1,0.75,translated-liar
f3f053ba-63e1-8e23-2b0b-aeb59294d179,,,"Դուք կարող եք կորցնել ձեր իրավունքները կյանքի համար ավելի պարզ մի բանի համար, ինչպես մեքենա վարելիս Ֆլորիդայում:",liar-dataset,,1,0.75,translated-liar
59699021-61a9-0a8a-758b-a6ac9faf8d97,,,Գլոբալ կիրակի օրը ընտանեկան բռնության բարձրագույն ցուցանիշն ունի ։,liar-dataset,,0,0.75,translated-liar
997b7735-6130-8ea8-09e0-c52e90b8cc41,,,Վեց հազար մարդ է դիմում բուժօգնության ՝ ընդլայնելով Միջերկրականի օգնությունը ։,liar-dataset,,0,0.75,translated-liar
54055f36-10e1-588d-6f3c-b7abff6afb65,,,"Ընտրված Օրենսդիրների երկու ուղտերը, որոնց մասին նշվեց հոդվածի սկզբում",liar-dataset,,0,0.75,translated-liar
4b25ec92-4595-e3bb-a3d0-f335a11a52bf,,,"Ասում են, որ Դայան Ֆինլանդիան ասում է, որ ""խզբզելը մտավոր հիվանդ է ինչ-որ ձեւով, եւ կառավարությունը պետք է արգելի նրանց սեփական հրդեհից:",liar-dataset,,0,0.75,translated-liar
71e095a3-5ee6-b904-4f62-a929c8427ba4,,,"Ոչ մի ապացույց չկա, որ վարելը վնաս է հասցնում ցանկացած տեղ, որտեղ այն թույլ է տալիս:",liar-dataset,,0,0.75,translated-liar
866adcdf-02ee-ad57-3220-d143a7abde14,,,Վիրջինիայի նահանգը աշխատում է իրենց խելագարության համար:,liar-dataset,,0,0.75,translated-liar
81fd9cac-e14b-a5f2-3ed8-f10138312d01,,,"Ալեքսանդրիան ասում է. ""Ավտոբուսները դատարկ ավտոբուսի վրա դատարկ ավտոբուսի վրա են:",liar-dataset,,0,0.75,translated-liar
2d789dc6-d696-155b-f9cd-177502a0b348,,,"Նա նույնիսկ հոգ է տանում, որ կանայք ծնվեն ծննդաբերության ժամանակ ։",liar-dataset,,1,0.75,translated-liar
cf621175-b542-a648-0814-08b9efeaa235,,,"Սան Անտոնիոյի ֆեդերալ դատավորն ասում է, որ Սան Անտոնիոյում ղեկավարվող մի դատավոր ... ոչ միայն աշակերտները չէին կարող աղոթել իրենց ավարտականին, եթե նրանք օգտագործեին ""Աստված"" բառը, ""Աստված"" բառը, ""Աստվածաշնչի բառն էր լուռ կանգնելու կամ լռության պահին կանգնելու էր:",liar-dataset,,1,0.75,translated-liar
6894dda0-185e-1401-a06c-36500bffffa3,,,Բոլոր հիմնական կրոնները դեմ են նույն համասեռամոլությանը:,liar-dataset,,1,0.75,translated-liar
a871b453-a492-c08f-2bff-d2089d87219b,,,"Բեն Չինգը' Բենետը Հարավային Վիրջինիայի Հարավային Վիրջինիայի դպրոցներից մեկում, երբ քվեարկում էր ""կոլոգիական պալատը"" կառուցելու համար:",liar-dataset,,0,0.75,translated-liar
f7ab8e92a0445b16aa6962c03b2b6ed68f2721ec,https://civilnet.am/hy/news/1008155,«Ես մեռնում եմ… սուրճի համար». Նեթանյահուն  արձագանքել է իր մահվան մասին լուրերին,"16 մարտի, 10:46
«Ես մեռնում եմ… սուրճի համար». Նեթանյահուն  արձագանքել է իր մահվան մասին լուրերին
Civilnet
«Ես մեռնում եմ... սուրճի համար»,- այս արտահայտությամբ տեսանյութ է հրապարակել Իսրայելի վարչապետ Բենիամին Նեթանյահուն
X-ի իր էջում
՝ հերքելով համացանցում տարածված լուրերը, թե ինքը սպանվել է իրանական ավիահարվածի հետևանքով։
Տեսահոլովակում Նեթանյահուն սրճարանում սուրճ է պատվիրում և կատակում շրջանառվող լուրերի շուրջ։ «Ես մեռնում եմ... սուրճի համար»,- ասել է նա՝ օգտագործելով եբրայերեն մի արտահայտություն, որը թարգմանաբար նշանակում է ինչ-որ բան մահու չափ սիրել։ «Գիտե՞ք ինչ, ես «մեռնում եմ» իմ ժողովրդի համար։ Նրանց պահվածքը հիանալի է»,- հավելել է նա։
Տեսանյութի ընթացքում Նեթանյահուն նաև բարձրացնում է երկու ձեռքերը և մատները ցույց տալիս տեսախցիկին։
Ավելի վաղ սոցցանցերում որոշ հրապարակումներ ենթադրում էին, թե նրա մամուլի ասուլիսի կադրերը, որտեղ նա պատկերված էր մի ձեռքին վեց մատով, գեներացվել էին արհեստական բանականության միջոցով։
«Ուզո՞ւմ եք հաշվել իմ մատները։ Դրանք կարող եք տեսնել այստեղ... և այստեղ։ Տեսնո՞ւմ եք։ Շատ լավ է»,- ասել է Նեթանյահուն։
Իսրայելի քաղաքացիներին ուղղված իր ուղերձում Նեթանյահուն ասել է. «Դուրս եկեք և մի քիչ մաքուր օդ շնչեք, բայց մնացեք պաշտպանված տարածքի մոտ։ Ձեր դիմադրողականությունը զարմանալի է. այն ուժ է տալիս ինձ, կառավարությանը, Իսրայելի պաշտպանության բանակին և Մոսադին։ Մենք անում ենք այնպիսի բաներ, որոնք ես չեմ կարող… այս պահին, բայց մենք շատ ուժեղ հարվածներ ենք հասցնում Իրանին, նույնիսկ այսօր։ Դուք ինձ ասո՞ւմ եք շարունակել։ Ես ձեզ բոլորիդ ասում եմ. դուք նույնպես շարունակեք»։
Փետրվարի 28-ից ԱՄՆ-ն և Իսրայելը զանգվածային ավիահարվածներ են հասցնում Իրանին։ Հարվածների հետևանքով սպանվել են ԻԻՀ գերագույն առաջնորդ այաթոլլա Ալի Խամենեին և Իրանի ղեկավարության այլ անդամներ։ Ի պատասխան՝ Իրանը հարվածներ է հասցնում Իսրայելին և Պարսից ծոցի երկրներին։
Թեմա
Աշխարհ
Անվտանգություն
Հեղինակ
Civilnet
Տեղադրություն
Իրան",civilnet.am,2026-03-16 10:46:19,1,0.95,scraper:civilnet
